# Метеостанция Новосибирск, Россия, WMO_ID=29634, выборка с 01.06.2018 по 31.08.2018, все дни
# Кодировка: UTF-8
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru 
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=29634&lang=ru
#
#"Местное время в Новосибирске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"31.08.2018 22:00";"15.1";"749.0";"";"";"79";"Ветер, дующий с северо-запада";"1";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"31.08.2018 19:00";"16.9";"749.0";"";"";"65";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"";"";"";"19.1";"";"";"";"";"";"10.0";"";"1.0";"12";"";"";"";"";
"31.08.2018 16:00";"14.8";"750.0";"";"";"77";"Ветер, дующий с северо-запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"31.08.2018 13:00";"19.1";"749.0";"";"";"53";"Ветер, дующий с юга";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"31.08.2018 10:00";"14.7";"750.0";"";"";"82";"Ветер, дующий с востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"31.08.2018 07:00";"10.8";"750.0";"";"";"90";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"9.7";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"31.08.2018 04:00";"10.6";"751.0";"";"";"91";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"31.08.2018 01:00";"11.2";"751.0";"";"";"89";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"30.08.2018 22:00";"14.8";"752.0";"";"";"72";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"30.08.2018 19:00";"18.0";"751.0";"";"";"53";"Ветер, дующий с северо-запада";"1";"";"";"100%.";" ";"";"";"";"20.2";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"30.08.2018 16:00";"19.0";"752.0";"";"";"49";"Ветер, дующий с севера";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"30.08.2018 13:00";"18.9";"752.0";"";"";"55";"Ветер, дующий с севера";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"30.08.2018 10:00";"15.7";"752.0";"";"";"68";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"30.08.2018 07:00";"11.6";"752.0";"";"";"89";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"11.0";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"30.08.2018 04:00";"12.1";"752.0";"";"";"89";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"30.08.2018 01:00";"13.9";"751.0";"";"";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"29.08.2018 22:00";"15.2";"751.0";"";"";"73";"Ветер, дующий с северо-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"29.08.2018 19:00";"18.1";"750.0";"";"";"59";"Ветер, дующий с севера";"1";"";"";"60%.";" ";"";"";"";"20.3";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"29.08.2018 16:00";"19.7";"750.0";"";"";"57";"Ветер, дующий с севера";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"29.08.2018 13:00";"18.3";"750.0";"";"";"59";"Ветер, дующий с северо-запада";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"29.08.2018 10:00";"15.8";"749.0";"";"";"75";"Ветер, дующий с запада";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"29.08.2018 07:00";"11.6";"749.0";"";"";"92";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"11.2";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"29.08.2018 04:00";"12.9";"748.0";"";"";"87";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"29.08.2018 01:00";"13.0";"748.0";"";"";"89";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"28.08.2018 22:00";"15.3";"748.0";"";"";"73";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"28.08.2018 19:00";"16.6";"747.0";"";"";"77";"Ветер, дующий с юго-запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и). ";"";"";"";"19.7";"";"";"";"";"";"10.0";"";"4.0";"12";"";"";"";"";
"28.08.2018 16:00";"17.9";"747.0";"";"";"69";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"28.08.2018 13:00";"16.7";"746.0";"";"";"74";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"28.08.2018 10:00";"13.7";"745.0";"";"";"85";"Ветер, дующий с запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"28.08.2018 07:00";"12.1";"743.0";"";"";"91";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и) умеренный(ые) или сильный(ые) в срок наблюдения или за последний час. ";"";"";"12.1";"";"";"";"";"";"";"2.0";"";"5.0";"12";"";"";"";"";
"28.08.2018 04:00";"12.3";"742.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"28.08.2018 01:00";"13.5";"743.0";"";"";"85";"Ветер, дующий с юга";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"27.08.2018 22:00";"15.0";"743.0";"";"";"71";"Ветер, дующий с юго-запада";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"27.08.2018 19:00";"18.3";"743.0";"";"";"61";"Ветер, дующий с юго-запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"23.8";"";"";"";"";"";"10.0";"";"0.9";"12";"";"";"";"";
"27.08.2018 16:00";"22.3";"742.0";"";"";"52";"Ветер, дующий с востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"27.08.2018 13:00";"22.0";"742.0";"";"";"46";"Ветер, дующий с востока";"2";"";"";"60%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"27.08.2018 10:00";"15.8";"743.0";"";"";"65";"Ветер, дующий с северо-востока";"1";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"27.08.2018 07:00";"11.6";"744.0";"";"";"77";"Ветер, дующий с востока";"1";"";"";"70 – 80%.";" ";"";"";"10.9";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
